replicate,group,ga,p
2,G2,12.6,0.6398289800284801
2,G2,12.7,0.6412776568013238
2,G2,12.8,0.6427249837092026
2,G2,12.9,0.6441709306382409
2,G2,13.0,0.6456154832914407
2,G2,13.1,0.6470586192883515
2,G2,13.2,0.648500303347004
2,G2,13.3,0.6499405246259377
2,G2,13.4,0.6513792759966631
2,G2,13.5,0.6528165291498682
2,G2,13.6,0.6542522413616612
2,G2,13.7,0.6556863987600487
2,G2,13.8,0.6571189877990187
2,G2,13.9,0.6585499653085667
2,G2,14.0,0.6599793227731501
2,G2,14.1,0.6614070448637713
2,G2,14.2,0.662833120426441
2,G2,14.3,0.6642575070925916
2,G2,14.4,0.6656801806661874
2,G2,14.5,0.6671011250540888
2,G2,14.6,0.6685203163600472
2,G2,14.7,0.6699377216435864
2,G2,14.8,0.6713533326547091
2,G2,14.9,0.6727671465520136
2,G2,15.0,0.6741791302341872
2,G2,15.1,0.6755892439037794
2,G2,15.2,0.676997472701715
2,G2,15.3,0.6784038056224012
2,G2,15.4,0.6798081972608861
2,G2,15.5,0.6812106416846889
2,G2,15.6,0.6826111299560422
2,G2,15.7,0.6840096487527597
2,G2,15.8,0.6854061523264912
2,G2,15.9,0.686800622482122
2,G2,16.0,0.6881930422592265
2,G2,16.1,0.6895833838356429
2,G2,16.2,0.6909716219073901
2,G2,16.3,0.6923577479227405
2,G2,16.4,0.6937417636743665
2,G2,16.5,0.6951236305714795
2,G2,16.6,0.6965033144110714
2,G2,16.7,0.6978807974376331
2,G2,16.8,0.699256072755565
2,G2,16.9,0.7006290926138165
2,G2,17.0,0.7019998535672196
2,G2,17.1,0.7033683547390281
2,G2,17.2,0.704734578804377
2,G2,17.3,0.7060984782305891
2,G2,17.4,0.7074600396435475
2,G2,17.5,0.7088192485425083
2,G2,17.6,0.7101760696621354
2,G2,17.7,0.7115304881778048
2,G2,17.8,0.7128824953277507
2,G2,17.9,0.7142320968959409
2,G2,18.0,0.7155792484120345
2,G2,18.1,0.7169239225181845
2,G2,18.2,0.7182660992118246
2,G2,18.3,0.7196057742194646
2,G2,18.4,0.7209429006449496
2,G2,18.5,0.722277475150671
2,G2,18.6,0.7236095067587711
2,G2,18.7,0.7249389721882735
2,G2,18.8,0.7262658250942019
2,G2,18.9,0.7275900546055563
2,G2,19.0,0.7289116495593008
2,G2,19.1,0.7302305705796406
2,G2,19.2,0.7315468097454864
2,G2,19.3,0.7328603603372572
2,G2,19.4,0.7341712307685699
2,G2,19.5,0.7354793721578918
2,G2,19.6,0.7367847631997398
2,G2,19.7,0.7380873833453415
2,G2,19.8,0.7393872297827779
2,G2,19.9,0.7406842570436771
2,G2,20.0,0.7419784631315258
2,G2,20.1,0.7432698658381013
2,G2,20.2,0.7445584367007131
2,G2,20.3,0.7458441312055597
2,G2,20.4,0.7471269394869934
2,G2,20.5,0.7484068550269267
2,G2,20.6,0.7496838366577379
2,G2,20.7,0.7509578804238269
2,G2,20.8,0.7522289836946788
2,G2,20.9,0.7534971562355237
2,G2,21.0,0.7547623459906591
2,G2,21.1,0.756024537388602
2,G2,21.2,0.7572837100325759
2,G2,21.3,0.7585398613714928
2,G2,21.4,0.7597929500957205
2,G2,21.5,0.7610429750054452
2,G2,21.6,0.7622899614140686
2,G2,21.7,0.7635338754985477
2,G2,21.8,0.7647746772198866
2,G2,21.9,0.7660123568795622
2,G2,22.0,0.7672469119859626
2,G2,22.1,0.7684783003513009
2,G2,22.2,0.7697065211235208
2,G2,22.3,0.77093157921317
2,G2,22.4,0.7721534813029831
2,G2,22.5,0.7733721751016738
2,G2,22.6,0.77458765125635
2,G2,22.7,0.7757998889704228
2,G2,22.8,0.7770088851385488
2,G2,22.9,0.7782146029663424
2,G2,23.0,0.7794170456300349
2,G2,23.1,0.7806162421073153
2,G2,23.2,0.7818121538936117
2,G2,23.3,0.7830047470598495
2,G2,23.4,0.7841940108709928
2,G2,23.5,0.7853799480400361
2,G2,23.6,0.7865625152396929
2,G2,23.7,0.7877417140770729
2,G2,23.8,0.788917559424719
2,G2,23.9,0.7900900521231505
2,G2,24.0,0.7912591411022256
2,G2,24.1,0.7924248227565287
2,G2,24.2,0.7935870781354271
2,G2,24.3,0.7947458994710132
2,G2,24.4,0.7959012597873223
2,G2,24.5,0.7970531652610753
2,G2,24.6,0.7982016463674813
2,G2,24.7,0.7993466597047554
2,G2,24.8,0.8004881818098853
2,G2,24.9,0.8016261968741829
2,G2,25.0,0.8027607148464788
3,G1,10.0,0.8106522135475294
3,G1,10.1,0.8110471002900864
3,G1,10.2,0.8114415453647374
3,G1,10.3,0.8118355244436751
3,G1,10.4,0.8122290611028599
3,G1,10.5,0.8126221307958872
3,G1,10.6,0.8130147573813404
3,G1,10.7,0.8134069160139856
3,G1,10.8,0.813798630871276
3,G1,10.9,0.8141898768295296
3,G1,11.0,0.8145806782945707
3,G1,11.1,0.8149710099798225
3,G1,11.2,0.8153608964093417
3,G1,11.3,0.8157503122344323
3,G1,11.4,0.8161392820178791
3,G1,11.5,0.8165277803934812
3,G1,11.6,0.816915831963192
3,G1,11.7,0.8173034113024125
3,G1,11.8,0.8176905430885923
3,G1,11.9,0.8180772018326653
3,G1,12.0,0.8184634123080508
3,G1,12.1,0.8188491489547728
3,G1,12.2,0.8192344365751433
3,G1,12.3,0.8196192496347041
3,G1,12.4,0.8200036128682839
3,G1,12.5,0.8203875008766853
3,G1,12.6,0.8207709382067944
3,G1,12.7,0.8211538997232312
3,G1,12.8,0.8215364096755665
3,G1,12.9,0.8219184432334964
3,G1,13.0,0.8223000243669093
3,G1,13.1,0.8226811285117857
3,G1,13.2,0.8230617794368018
3,G1,13.3,0.8234419527193002
3,G1,13.4,0.8238216720620601
3,G1,13.5,0.8242009130444118
3,G1,13.6,0.8245796994579436
3,G1,13.7,0.8249580067511337
3,G1,13.8,0.8253358588590743
3,G1,13.9,0.8257132310939341
3,G1,14.0,0.8260901475640814
3,G1,14.1,0.826466583395557
3,G1,14.2,0.8268425628898934
3,G1,14.3,0.827218061009181
3,G1,14.4,0.827593102220676
3,G1,14.5,0.8279676612968977
3,G1,14.6,0.8283417629757615
3,G1,14.7,0.8287153816608414
3,G1,14.8,0.8290885425836941
3,G1,14.9,0.8294612196113865
3,G1,15.0,0.8298334385324707
3,G1,15.1,0.8302051726539894
3,G1,15.2,0.8305764483472237
3,G1,15.3,0.8309472383105969
3,G1,15.4,0.8313175696006774
3,G1,15.5,0.8316874141980646
3,G1,15.6,0.8320567998755539
3,G1,15.7,0.8324256979430565
3,G1,15.8,0.8327941367887617
3,G1,15.9,0.8331620872046737
3,G1,16.0,0.8335295780332772
3,G1,16.1,0.8338965796807182
3,G1,16.2,0.8342631213559054
3,G1,16.3,0.8346291731060325
3,G1,16.4,0.8349947645125179
3,G1,16.5,0.8353598652367781
3,G1,16.6,0.8357245052763738
3,G1,16.7,0.8360886538918966
3,G1,16.8,0.8364523414735908
3,G1,16.9,0.8368155368988889
3,G1,17.0,0.8371782710047775
3,G1,17.1,0.8375405121553683
3,G1,17.2,0.8379022917694797
3,G1,17.3,0.838263577609551
3,G1,17.4,0.8386244017187051
3,G1,17.5,0.8389847312466393
3,G1,17.6,0.839344598850463
3,G1,17.7,0.8397039710722367
3,G1,17.8,0.8400628811844199
3,G1,17.9,0.8404212950924155
3,G1,18.0,0.8407792467788857
3,G1,18.1,0.841136701417596
3,G1,18.2,0.8414936937391717
3,G1,18.3,0.8418501881775663
3,G1,18.4,0.8422062201877024
3,G1,18.5,0.8425617535462
3,G1,18.6,0.8429168242716882
3,G1,18.7,0.8432713957248722
3,G1,18.8,0.8436255042336064
3,G1,18.9,0.8439791129505564
3,G1,19.0,0.8443322583516443
3,G1,19.1,0.8446849034808134
3,G1,19.2,0.8450370849527575
3,G1,19.3,0.8453887656356324
3,G1,19.4,0.8457399823737733
3,G1,19.5,0.8460906977929834
3,G1,19.6,0.8464409489690915
3,G1,19.7,0.8467906983282845
3,G1,19.8,0.8471399831515279
3,G1,19.9,0.8474887656738306
3,G1,20.0,0.8478370833735205
3,G1,20.1,0.8481848983130036
3,G1,20.2,0.84853224812028
3,G1,20.3,0.8488790947289271
3,G1,20.4,0.8492254759315174
3,G1,20.5,0.8495713534700073
3,G1,20.6,0.8499167653708714
3,G1,20.7,0.8502616731472906
3,G1,20.8,0.8506061150685106
3,G1,20.9,0.8509500523915094
3,G1,21.0,0.8512935236643187
3,G1,21.1,0.8516364898779094
3,G1,21.2,0.8519789898087611
3,G1,21.3,0.8523209842710878
3,G1,21.4,0.8526625122592131
3,G1,21.5,0.8530035343253144
3,G1,21.6,0.8533440897502311
3,G1,21.7,0.853684138838596
3,G1,21.8,0.8540237210882335
3,G1,21.9,0.8543627966241363
3,G1,22.0,0.8547014050783261
3,G1,22.1,0.8550395065152455
3,G1,22.2,0.8553771406344356
3,G1,22.3,0.8557142674063418
3,G1,22.4,0.856050926648749
3,G1,22.5,0.8563870782210342
3,G1,22.6,0.8567227620319877
3,G1,22.7,0.8570579379780152
3,G1,22.8,0.85739264584204
3,G1,22.9,0.8577268456898588
3,G1,23.0,0.8580605771144941
3,G1,23.1,0.8583938003855822
3,G1,23.2,0.8587265549138057
3,G1,23.3,0.8590588011681195
3,G1,23.4,0.8593905783353275
3,G1,23.5,0.8597218471647932
3,G1,23.6,0.8600526465296234
3,G1,23.7,0.8603829375382076
3,G1,23.8,0.8607127586885912
3,G1,23.9,0.8610420714889593
3,G1,24.0,0.8613709140167243
3,G1,24.1,0.8616992482389659
3,G1,24.2,0.8620271117451416
3,G1,24.3,0.8623544670546646
3,G1,24.4,0.8626813512164853
3,G1,24.5,0.8630077272477967
3,G1,24.6,0.863333631763237
3,G1,24.7,0.8636590281976553
3,G1,24.8,0.8639839527151663
3,G1,24.9,0.8643083692908131
3,G1,25.0,0.8646323135140012
3,G2,10.0,0.6963603181864605
3,G2,10.1,0.696849301917926
3,G2,10.2,0.6973380546766474
3,G2,10.3,0.6978264861393009
3,G2,10.4,0.698314686853956
3,G2,10.5,0.698802562449078
3,G2,10.6,0.6992902074354335
3,G2,10.7,0.6997775236207642
3,G2,10.8,0.7002646092810588
3,G2,10.9,0.700751362449192
3,G2,11.0,0.7012378850586096
3,G2,11.1,0.7017240717507078
3,G2,11.2,0.7022100277142289
3,G2,11.3,0.7026956443633601
3,G2,11.4,0.7031810301139877
3,G2,11.5,0.7036660731470865
3,G2,11.6,0.7041508851287942
3,G2,11.7,0.7046353509839005
3,G2,11.8,0.7051195856517253
3,G2,11.9,0.7056034707780761
3,G2,12.0,0.7060871245982102
3,G2,12.1,0.7065704254563339
3,G2,12.2,0.7070534947861098
3,G2,12.3,0.7075362079680251
3,G2,12.4,0.7080186892443603
3,G2,12.5,0.7085008112853145
3,G2,12.6,0.7089827010011038
3,G2,12.7,0.7094642284033623
3,G2,12.8,0.7099455229327923
3,G2,12.9,0.7104264523405079
3,G2,13.0,0.7109071482038577
3,G2,13.1,0.7113874761384492
3,G2,13.2,0.7118675698677177
3,G2,13.3,0.7123472928670922
3,G2,13.4,0.7128267810014202
3,G2,13.5,0.7133058956183795
3,G2,13.6,0.7137847747058206
3,G2,13.7,0.7142632774955862
3,G2,13.8,0.714741544105761
3,G2,13.9,0.7152194316356361
3,G2,14.0,0.7156970822583583
3,G2,14.1,0.7161743511997074
3,G2,14.2,0.7166513823866205
3,G2,14.3,0.7171280293734049
3,G2,14.4,0.7176044377289164
3,G2,14.5,0.7180804593669373
3,G2,14.6,0.7185562415078053
3,G2,14.7,0.7190316344152922
3,G2,14.8,0.7195067869707124
3,G2,14.9,0.7199815477784071
3,G2,15.0,0.7204560673900995
3,G2,15.1,0.7209301927413456
3,G2,15.2,0.7214040760636392
3,G2,15.3,0.7218775626144658
3,G2,15.4,0.7223508063143859
3,G2,15.5,0.7228236507335933
3,G2,15.6,0.7232962514909455
3,G2,15.7,0.7237684504601918
3,G2,15.8,0.7242404049676457
3,G2,15.9,0.7247119551815295
3,G2,16.0,0.7251832601447048
3,G2,16.1,0.7256541583108501
3,G2,16.2,0.726124810448399
3,G2,16.3,0.7265950532875395
3,G2,16.4,0.7270650493312303
3,G2,16.5,0.7275346335772913
3,G2,16.6,0.7280039702720907
3,G2,16.7,0.7284728926722732
3,G2,16.8,0.7289415667764293
3,G2,16.9,0.7294098240912921
3,G2,17.0,0.7298778323764157
3,G2,17.1,0.7303454213799564
3,G2,17.2,0.7308127606311026
3,G2,17.3,0.7312796781108397
3,G2,17.4,0.7317463451265892
3,G2,17.5,0.7322125878836425
3,G2,17.6,0.7326785794761809
3,G2,17.7,0.7331441443253532
3,G2,17.8,0.7336094573205526
3,G2,17.9,0.7340743410904077
3,G2,18.0,0.7345389722000634
3,G2,18.1,0.7350031718608482
3,G2,18.2,0.7354671178238769
3,G2,18.3,0.7359306303464821
3,G2,18.4,0.7363938879726564
3,G2,18.5,0.7368567102850382
3,G2,18.6,0.737319276345311
3,G2,18.7,0.7377814054423226
3,G2,18.8,0.7382432768276324
3,G2,18.9,0.7387047096123744
3,G2,19.0,0.739165883227838
3,G2,19.1,0.7396266166176196
3,G2,19.2,0.7400870893826096
3,G2,19.3,0.7405471203090234
3,G2,19.4,0.7410068891572446
3,G2,19.5,0.7414662145662442
3,G2,19.6,0.7419252764458075
3,G2,19.7,0.7423838932977815
3,G2,19.8,0.7428422451712822
3,G2,19.9,0.7433001504411296
3,G2,20.0,0.7437577892857199
3,G2,20.1,0.7442149799629243
3,G2,20.2,0.7446719027703872
3,G2,20.3,0.7451283758590902
3,G2,20.4,0.7455845796359157
3,G2,20.5,0.7460403321549909
3,G2,20.6,0.7464958139224472
3,G2,20.7,0.7469508429055711
3,G2,20.8,0.7474055996997776
3,G2,20.9,0.7478599021955046
3,G2,21.0,0.7483139310675043
3,G2,21.1,0.748767504139336
3,G2,21.2,0.7492208021551678
3,G2,21.3,0.7496736428816247
3,G2,21.4,0.7501262071223926
3,G2,21.5,0.7505783125970863
3,G2,21.6,0.7510301401590325
3,G2,21.7,0.7514815074120923
3,G2,21.8,0.7519325954853053
3,G2,21.9,0.7523832215010129
3,G2,22.0,0.7528335673519368
3,G2,22.1,0.7532834492688992
3,G2,22.2,0.7537330500402954
3,G2,22.3,0.7541821850125012
3,G2,22.4,0.7546310378625307
3,G2,22.5,0.7550794230594163
3,G2,22.6,0.7555275251617085
3,G2,22.7,0.7559751577682265
3,G2,22.8,0.756422506311946
3,G2,22.9,0.7568693835286321
3,G2,23.0,0.7573159757185445
3,G2,23.1,0.7577620947615836
3,G2,23.2,0.7582079277493244
3,G2,23.3,0.7586532859194145
3,G2,23.4,0.7590983567977407
3,G2,23.5,0.759542951485973
3,G2,23.6,0.7599872575060155
3,G2,23.7,0.7604310859767494
3,G2,23.8,0.7608746244055156
3,G2,23.9,0.7613176839390068
3,G2,24.0,0.7617604520594453
3,G2,24.1,0.7622027399519073
3,G2,24.2,0.7626447350629715
3,G2,24.3,0.7630862484878094
3,G2,24.4,0.7635274680433486
3,G2,24.5,0.7639682042575053
3,G2,24.6,0.7644086456600457
3,G2,24.7,0.7648486020071059
3,G2,24.8,0.7652882626048668
3,G2,24.9,0.7657274364446354
3,G2,25.0,0.7661663136020759
4,G1,10.0,0.784832814387832
4,G1,10.1,0.7853105158473765
4,G1,10.2,0.7857876697111221
4,G1,10.3,0.7862642948688389
4,G1,10.4,0.7867403681306808
4,G1,10.5,0.7872158989816714
4,G1,10.6,0.7876908954697885
4,G1,10.7,0.7881653402570861
4,G1,10.8,0.7886392521150021
4,G1,10.9,0.7891126080326258
4,G1,11.0,0.7895854173861517
4,G1,11.1,0.790057688722014
4,G1,11.2,0.7905294042425455
4,G1,11.3,0.7910005827628241
4,G1,11.4,0.791471201420762
4,G1,11.5,0.7919412694148693
4,G1,11.6,0.7924107958429291
4,G1,11.7,0.7928797624056803
4,G1,11.8,0.7933481879802422
4,G1,11.9,0.7938160499198742
4,G1,12.0,0.7942833571581471
4,G1,12.1,0.7947501193359204
4,G1,12.2,0.7952163177529509
4,G1,12.3,0.7956819712601081
4,G1,12.4,0.7961470574515351
4,G1,12.5,0.7966115849975884
4,G1,12.6,0.7970755640651481
4,G1,12.7,0.7975389755885169
4,G1,12.8,0.798001838372858
4,G1,12.9,0.7984641302559728
4,G1,13.0,0.7989258596243415
4,G1,13.1,0.7993870372150563
4,G1,13.2,0.7998476435552662
4,G1,13.3,0.8003076973975967
4,G1,13.4,0.8007671769039636
4,G1,13.5,0.8012260900834406
4,G1,13.6,0.8016844482935862
4,G1,13.7,0.8021422316358197
4,G1,13.8,0.8025994587898838
4,G1,13.9,0.803056108313629
4,G1,14.0,0.8035121877664604
4,G1,14.1,0.8039677091617401
4,G1,14.2,0.804422652163379
4,G1,14.3,0.804877035317713
4,G1,14.4,0.8053308377318572
4,G1,14.5,0.8057840663939445
4,G1,14.6,0.8062367340328647
4,G1,14.7,0.8066888198253581
4,G1,14.8,0.8071403421972734
4,G1,14.9,0.8075912807810944
4,G1,15.0,0.8080416421303304
4,G1,15.1,0.8084914395203704
4,G1,15.2,0.8089406516872897
4,G1,15.3,0.8093892970067922
4,G1,15.4,0.8098373555570302
4,G1,15.5,0.8102848334611238
4,G1,15.6,0.8107317446230945
4,G1,15.7,0.8111780672483925
4,G1,15.8,0.8116238196905133
4,G1,15.9,0.8120689825041595
4,G1,16.0,0.8125135613205432
4,G1,16.1,0.812957570732057
4,G1,16.2,0.8134009884008641
4,G1,16.3,0.8138438326284608
4,G1,16.4,0.8142860844565094
4,G1,16.5,0.8147277490484545
4,G1,16.6,0.8151688416752084
4,G1,16.7,0.8156093394415662
4,G1,16.8,0.8160492605990484
4,G1,16.9,0.8164885866849884
4,G1,17.0,0.8169273224035671
4,G1,17.1,0.8173654836885301
4,G1,17.2,0.8178030470837444
4,G1,17.3,0.8182400307983252
4,G1,17.4,0.8186764168910289
4,G1,17.5,0.8191122095535186
4,G1,17.6,0.8195474254213005
4,G1,17.7,0.819982040483233
4,G1,17.8,0.820416072877477
4,G1,17.9,0.8208495052056746
4,G1,18.0,0.8212823411243101
4,G1,18.1,0.8217145979897583
4,G1,18.2,0.822146251245326
4,G1,18.3,0.822577318920377
4,G1,18.4,0.8230077841747911
4,G1,18.5,0.8234376501898453
4,G1,18.6,0.823866934930413
4,G1,18.7,0.824295613417323
4,G1,18.8,0.8247237034726306
4,G1,18.9,0.8251511888505539
4,G1,19.0,0.8255780722707005
4,G1,19.1,0.8260043722734169
4,G1,19.2,0.826430063503033
4,G1,19.3,0.8268551635134266
4,G1,19.4,0.8272796567289609
4,G1,19.5,0.827703545347703
4,G1,19.6,0.8281268484713938
4,G1,19.7,0.8285495404622669
4,G1,19.8,0.8289716385208087
4,G1,19.9,0.829393127750904
4,G1,20.0,0.8298140098675542
4,G1,20.1,0.8302343044676808
4,G1,20.2,0.8306539857138534
4,G1,20.3,0.8310730704225389
4,G1,20.4,0.8314915443238934
4,G1,20.5,0.8319094087476975
4,G1,20.6,0.8323266836773378
4,G1,20.7,0.8327433431755467
4,G1,20.8,0.8331594036014516
4,G1,20.9,0.833574851372002
4,G1,21.0,0.8339896873804109
4,G1,21.1,0.8344039320152905
4,G1,21.2,0.8348175592098359
4,G1,21.3,0.8352305849560769
4,G1,21.4,0.8356429962697594
4,G1,21.5,0.83605479361834
4,G1,21.6,0.8364659978479008
4,G1,21.7,0.8368765826747202
4,G1,21.8,0.8372865638340952
4,G1,21.9,0.8376959288719558
4,G1,22.0,0.8381046778272508
4,G1,22.1,0.8385128320030647
4,G1,22.2,0.8389203649310202
4,G1,22.3,0.8393272920763513
4,G1,22.4,0.8397336015125163
4,G1,22.5,0.8401392928296578
4,G1,22.6,0.8405443878292846
4,G1,22.7,0.8409488598241355
4,G1,22.8,0.8413527239980226
4,G1,22.9,0.8417559689971307
4,G1,23.0,0.8421585939136009
4,G1,23.1,0.8425606211414491
4,G1,23.2,0.842962023664486
4,G1,23.3,0.8433628163894616
4,G1,23.4,0.8437629886471685
4,G1,23.5,0.8441625389195646
4,G1,23.6,0.8445614902342897
4,G1,23.7,0.8449598152459407
4,G1,23.8,0.8453575285679533
4,G1,23.9,0.8457546202393573
4,G1,24.0,0.846151088134047
4,G1,24.1,0.8465469558723434
4,G1,24.2,0.8469421958444328
4,G1,24.3,0.8473368223153728
4,G1,24.4,0.8477308260411318
4,G1,24.5,0.8481242043222472
4,G1,24.6,0.8485169813145753
4,G1,24.7,0.8489091291451354
4,G1,24.8,0.8493006618848086
4,G1,24.9,0.849691570781604
4,G1,25.0,0.8500818527286684
4,G2,10.0,0.6828521996706923
4,G2,10.1,0.6834136833288996
4,G2,10.2,0.6839748720724685
4,G2,10.3,0.6845357079330925
4,G2,10.4,0.6850962530460447
4,G2,10.5,0.685656452510422
4,G2,10.6,0.6862163282761284
4,G2,10.7,0.6867759033581659
4,G2,10.8,0.6873351174341202
4,G2,10.9,0.6878940344790022
4,G2,11.0,0.6884525992170623
4,G2,11.1,0.6890108331302762
4,G2,11.2,0.6895687606497456
4,G2,11.3,0.6901263191028673
4,G2,11.4,0.6906835742058125
4,G2,11.5,0.6912404705312201
4,G2,11.6,0.6917970288749955
4,G2,11.7,0.692353275080333
4,G2,11.8,0.6929091444131472
4,G2,11.9,0.6934647039427317
4,G2,12.0,0.6940198984227118
4,G2,12.1,0.6945747477302239
4,G2,12.2,0.6951292792206384
4,G2,12.3,0.6956834260891562
4,G2,12.4,0.6962372567179447
4,G2,12.5,0.6967907161257858
4,G2,12.6,0.6973438231873418
4,G2,12.7,0.6978966068203251
4,G2,12.8,0.6984489981394298
4,G2,12.9,0.6990010668024911
4,G2,13.0,0.699552758174006
4,G2,13.1,0.7001040899439019
4,G2,13.2,0.7006550929422304
4,G2,13.3,0.7012056957340458
4,G2,13.4,0.7017559697943898
4,G2,13.5,0.7023058604347832
4,G2,13.6,0.702855384217193
4,G2,13.7,0.7034045739967539
4,G2,13.8,0.7039533557147807
4,G2,13.9,0.7045018026528832
4,G2,14.0,0.705049860143546
4,G2,14.1,0.7055975435374682
4,G2,14.2,0.7061448877758825
4,G2,14.3,0.7066918161541292
4,G2,14.4,0.7072384036011697
4,G2,14.5,0.7077845959375412
4,G2,14.6,0.7083304068264867
4,G2,14.7,0.7088758734868386
4,G2,14.8,0.7094209165465037
4,G2,14.9,0.7099656125111472
4,G2,15.0,0.7105099078892531
4,G2,15.1,0.7110538144478901
4,G2,15.2,0.7115973717853444
4,G2,15.3,0.7121404978414192
4,G2,15.4,0.7126832706671345
4,G2,15.5,0.7132256375394336
4,G2,15.6,0.7137676082401525
4,G2,15.7,0.7143092248084956
4,G2,15.8,0.7148504024762873
4,G2,15.9,0.7153912208082727
4,G2,16.0,0.7159316279297332
4,G2,16.1,0.7164716315491316
4,G2,16.2,0.7170112760796686
4,G2,16.3,0.717550474408802
4,G2,16.4,0.7180893072004241
4,G2,16.5,0.7186277236349248
4,G2,16.6,0.7191657292602083
4,G2,16.7,0.7197033709043403
4,G2,16.8,0.7202405591489154
4,G2,16.9,0.7207773756680619
4,G2,17.0,0.7213137707947102
4,G2,17.1,0.7218497478300097
4,G2,17.2,0.7223853560723325
4,G2,17.3,0.7229205037903896
4,G2,17.4,0.7234552736257397
4,G2,17.5,0.723989617109103
4,G2,17.6,0.7245235353177049
4,G2,17.7,0.725057079966838
4,G2,17.8,0.7255901570419213
4,G2,17.9,0.7261228501091268
4,G2,18.0,0.7266551119421811
4,G2,18.1,0.7271869414158666
4,G2,18.2,0.7277183924856416
4,G2,18.3,0.7282493692578256
4,G2,18.4,0.7287799558056023
4,G2,18.5,0.7293101063454885
4,G2,18.6,0.7298398174808894
4,G2,18.7,0.7303691454235827
4,G2,18.8,0.730897992468274
4,G2,18.9,0.7314264430844063
4,G2,19.0,0.731954453027917
4,G2,19.1,0.7324820165629559
4,G2,19.2,0.7330091921921706
4,G2,19.3,0.7335358804090811
4,G2,19.4,0.7340621660263318
4,G2,19.5,0.7345880064157861
4,G2,19.6,0.7351133934355455
4,G2,19.7,0.7356383878312069
4,G2,19.8,0.7361628885510263
4,G2,19.9,0.7366869804529522
4,G2,20.0,0.73721062268198
4,G2,20.1,0.7377338046244767
4,G2,20.2,0.7382565892568574
4,G2,20.3,0.7387788741287067
4,G2,20.4,0.7393007439553826
4,G2,20.5,0.73982215977461
4,G2,20.6,0.7403431084364746
4,G2,20.7,0.7408636551764817
4,G2,20.8,0.7413836961689125
4,G2,20.9,0.7419033159225569
4,G2,21.0,0.7424224774451974
4,G2,21.1,0.7429411649872562
4,G2,21.2,0.7434594460708556
4,G2,21.3,0.743977215518522
4,G2,21.4,0.7444945575690229
4,G2,21.5,0.7450114372763709
4,G2,21.6,0.7455278362291308
4,G2,21.7,0.7460438242628069
4,G2,21.8,0.7465592948718975
4,G2,21.9,0.7470743319622426
4,G2,22.0,0.7475889027090653
4,G2,22.1,0.7481029859780973
4,G2,22.2,0.7486166539442181
4,G2,22.3,0.7491297987977888
4,G2,22.4,0.7496425040493919
4,G2,22.5,0.7501547390692234
4,G2,22.6,0.750666479940445
4,G2,22.7,0.7511778012025201
4,G2,22.8,0.7516885937657258
4,G2,22.9,0.752198940683652
4,G2,23.0,0.7527088135939832
4,G2,23.1,0.753218185738838
4,G2,23.2,0.7537271340466792
4,G2,23.3,0.7542355481719005
4,G2,23.4,0.754743510649988
4,G2,23.5,0.7552509954573521
4,G2,23.6,0.7557579729378875
4,G2,23.7,0.7562645224326587
4,G2,23.8,0.756770532317556
4,G2,23.9,0.7572760846904021
4,G2,24.0,0.7577811557953582
4,G2,24.1,0.7582857130691921
4,G2,24.2,0.7587898382883602
4,G2,24.3,0.7592934184481778
4,G2,24.4,0.7597965355286607
4,G2,24.5,0.7602991677306666
4,G2,24.6,0.760801279655854
4,G2,24.7,0.7613029555380255
4,G2,24.8,0.7618040810140638
4,G2,24.9,0.7623047378944816
4,G2,25.0,0.7628049063966631
5,G1,10.0,0.8054247357822286
5,G1,10.1,0.8059725441025438
5,G1,10.2,0.8065195109479157
5,G1,10.3,0.8070656370676021
5,G1,10.4,0.8076108979365793
5,G1,10.5,0.8081553190927032
5,G1,10.6,0.8086988939348849
5,G1,10.7,0.8092416093597745
5,G1,10.8,0.8097834834683436
5,G1,10.9,0.8103244896336125
5,G1,11.0,0.8108646487702734
5,G1,11.1,0.8114039594641934
5,G1,11.2,0.8119423952120539
5,G1,11.3,0.8124799856194795
5,G1,11.4,0.813016715535211
5,G1,11.5,0.8135525842077643
5,G1,11.6,0.8140875998219322
5,G1,11.7,0.8146217381992474
5,G1,11.8,0.8151550222830162
5,G1,11.9,0.815687449822266
5,G1,12.0,0.8162189960118876
5,G1,12.1,0.8167496905447533
5,G1,12.2,0.8172795110827986
5,G1,12.3,0.8178084671768182
5,G1,12.4,0.8183365605188779
5,G1,12.5,0.8188637682115424
5,G1,12.6,0.8193901147833049
5,G1,12.7,0.8199155953388721
5,G1,12.8,0.8204401924545667
5,G1,12.9,0.8209639290200017
5,G1,13.0,0.8214867792367693
5,G1,13.1,0.822008761378225
5,G1,13.2,0.8225298739122602
5,G1,13.3,0.8230500923426399
5,G1,13.4,0.8235694440461502
5,G1,13.5,0.8240879186216682
5,G1,13.6,0.8246055099151902
5,G1,13.7,0.8251222306022246
5,G1,13.8,0.8256380549392698
5,G1,13.9,0.82615300668965
5,G1,14.0,0.8266670828577852
5,G1,14.1,0.8271802577168804
5,G1,14.2,0.8276925627464502
5,G1,14.3,0.8282039775970813
5,G1,14.4,0.8287145089091388
5,G1,14.5,0.829224160057887
5,G1,14.6,0.8297329081571221
5,G1,14.7,0.8302407776208733
